Building DAG of jobs...
Using shell: /usr/bin/bash
Provided cores: 16
Rules claiming more threads will be scaled down.
Job counts:
	count	jobs
	1	strelka
	1

[Sat Mar 13 00:23:58 2021]
rule strelka:
    input: /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample4_CRL1622_S31.test.chr15.split.bam, /spin1/scratch/tandonm/pipeline_out/tn_test_1/bams/chrom_split/Sample10_ARK1_S37.test.chr15.split.bam
    output: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test.chr15.vcf
    jobid: 0
    wildcards: samples=Sample10_ARK1_S37.test, chroms=chr15

[+] Loading strelka  2.9.0  on cn4475 

Successfully created workflow run script.
To execute the workflow, run the following script and set appropriate options:

/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr15/runWorkflow.py
[2021-03-13T05:24:02.416391] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Initiating pyFlow run
[2021-03-13T05:24:02.416845] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] pyFlowClientWorkflowClass: StrelkaSomaticWorkflow
[2021-03-13T05:24:02.417257] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] pyFlowVersion: 1.1.19
[2021-03-13T05:24:02.417968] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] pythonVersion: 2.7.15.final.0
[2021-03-13T05:24:02.418710] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] WorkingDir: '/spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr15'
[2021-03-13T05:24:02.419301] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] ProcessCmdLine: './runWorkflow.py -m local -j 15'
[2021-03-13T05:24:02.420017] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] mode: local
[2021-03-13T05:24:02.420481] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] nCores: 15
[2021-03-13T05:24:02.420944] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] memMb: 257654
[2021-03-13T05:24:02.421578] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] dataDir: /spin1/scratch/tandonm/pipeline_out/tn_test_1/somatic/SNP_Indels/strelka_out/chrom_split/Sample10_ARK1_S37.test/chr15/workspace/pyflow.data
[2021-03-13T05:24:02.422030] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] isDryRun: False
[2021-03-13T05:24:02.422468] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] isContinue: False
[2021-03-13T05:24:02.422905] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] isForceContinue: True
[2021-03-13T05:24:02.423367] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] [RunParameters] mailTo: ''
[2021-03-13T05:24:02.424230] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:masterWorkflow] Starting task specification for master workflow
[2021-03-13T05:24:02.424791] [cn4475.hpc.nih.gov] [46508_1] [StrelkaSomaticWorkflow] Initiating Strelka somatic workflow version: UNKNOWN
[2021-03-13T05:24:06.259173] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.260169] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_310_chr13_KI270843v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.262456] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_311_chr13_KI270841v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.263665] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.281595] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_311_chr13_KI270841v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.294863] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.302972] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_312_chr13_KI270838v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.303806] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.304929] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_312_chr13_KI270838v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.308378] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_313_chr13_KI270842v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.309336] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_004_chr5_0009' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.312437] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_313_chr13_KI270842v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.328668] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.346373] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_314_chr14_KI270844v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.347492] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_314_chr14_KI270844v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.348772] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_315_chr14_KI270847v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.349690] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_315_chr14_KI270847v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.350831] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_316_chr14_KI270845v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.351709] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_316_chr14_KI270845v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.352859] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_317_chr14_KI270846v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.355751] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_317_chr14_KI270846v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.356447] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_308_chr13_KI270840v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.357547] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_318_chr15_KI270852v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.359554] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_318_chr15_KI270852v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.360278] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_005_chr6_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.361363] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_319_chr15_KI270851v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.363902] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.373399] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_319_chr15_KI270851v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.401503] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_308_chr13_KI270840v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.403957] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_320_chr15_KI270848v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.404632] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0005' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.405557] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_320_chr15_KI270848v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.406868] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_169_chrUn_GL000219v1_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.408086] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_321_chr15_GL383554v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.410044] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_321_chr15_GL383554v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.412948] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_012_chr13_0001' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.419543] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_322_chr15_KI270849v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.438080] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_011_chr12_0005] Task initiated on local node
[2021-03-13T05:24:06.438820] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_169_chrUn_GL000219v1_0000] Task initiated on local node
[2021-03-13T05:24:06.449700] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_322_chr15_KI270849v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.451253] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_323_chr15_GL383555v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.452649] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_323_chr15_GL383555v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.454957] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.456092] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_324_chr15_KI270850v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.458859] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_324_chr15_KI270850v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.491291] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.495202] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_325_chr16_KI270854v1_alt_0000_to_chromId_326_chr16_KI270856v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.496877] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_327_chr16_KI270855v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.497852] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_327_chr16_KI270855v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.499531] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_328_chr16_KI270853v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.500614] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_328_chr16_KI270853v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.505770] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_005_chr6_0000] Task initiated on local node
[2021-03-13T05:24:06.506438] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_329_chr16_GL383556v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.507178] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_009_chr10_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.524396] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_329_chr16_GL383556v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.540091] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_330_chr16_GL383557v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.540946] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.541984] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_330_chr16_GL383557v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.544133] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_331_chr17_GL383563v3_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.545157] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.552490] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_331_chr17_GL383563v3_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.560972] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_009_chr10_0006] Task initiated on local node
[2021-03-13T05:24:06.584057] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_332_chr17_KI270862v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.585044] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_010_chr11_0004' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.587270] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_332_chr17_KI270862v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.588949] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_333_chr17_KI270861v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.589760] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_011_chr12_0005' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.593251] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_333_chr17_KI270861v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.627879] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_334_chr17_KI270857v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.629676] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_010_chr11_0004] Task initiated on local node
[2021-03-13T05:24:06.630847] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_334_chr17_KI270857v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.631908] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_332_chr17_KI270862v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.632881] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_335_chr17_JH159146v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.635266] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_335_chr17_JH159146v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.670619] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_336_chr17_JH159147v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.672153] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_336_chr17_JH159147v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.674015] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_305_chr12_GL383551v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.676260] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_337_chr17_GL383564v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.677117] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_306_chr12_KI270833v1_alt_0000_to_chromId_307_chr12_KI270836v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.678052] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_332_chr17_KI270862v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.680441] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_337_chr17_GL383564v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.681254] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_005_chr6_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.682034] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_338_chr17_GL000258v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.682570] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_003_chr4_0012' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.691405] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_338_chr17_GL000258v2_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.711577] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_339_chr17_GL383565v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.712471] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_333_chr17_KI270861v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.713403] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_339_chr17_GL383565v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.714293] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_334_chr17_KI270857v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.715425] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_340_chr17_KI270858v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.717706] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_317_chr14_KI270846v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.719642] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_340_chr17_KI270858v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.722404] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_333_chr17_KI270861v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.724585] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_240_chr5_GL383532v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.725250] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.729223] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_334_chr17_KI270857v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.731213] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_341_chr17_KI270859v1_alt_0000_to_chromId_342_chr17_GL383566v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.732118] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_009_chr10_0006' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.734851] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_317_chr14_KI270846v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.735850] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_343_chr17_KI270860v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.736775] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_308_chr13_KI270840v1_alt_0000' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.737898] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_343_chr17_KI270860v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.738776] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+callGenomeSegment_chromId_240_chr5_GL383532v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.740030] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+compressSegmentOutput_chromId_010_chr11_0004' launched from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.741380] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_344_chr18_KI270864v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.762730] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_344_chr18_KI270864v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.763484] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+compressSegmentOutput_chromId_308_chr13_KI270840v1_alt_0000' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.764691] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_345_chr18_GL383567v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.765717] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_011_chr12_0006' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.767033] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+compressSegmentOutput_chromId_345_chr18_GL383567v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.768146] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Launching command task: 'CallGenome+callGenomeSegment_chromId_010_chr11_0010' from sub-workflow 'CallGenome'
[2021-03-13T05:24:06.770850] [cn4475.hpc.nih.gov] [46508_1] [WorkflowRunner] Adding command task 'CallGenome+callGenomeSegment_chromId_346_chr18_GL383570v1_alt_0000' to sub-workflow 'CallGenome'
[2021-03-13T05:24:06.774933] [cn4475.hpc.nih.gov] [46508_1] [TaskRunner:CallGenome+compressSegmentOutput_chromId_308_chr13_KI270840v1_alt_0000] Task initiated on local node
[2021-03-13T05:24:06.776442] [cn4475.hpc.nih.gov] [46508_1] [TaskManager] Completed command task: 'CallGenome+callGenomeSegment_chromId_004_chr5_0013' launched from sub-workflow 'CallGenome'
